IdDisciplina,IdTurma,IdAluno,IdFaseNotaAtual,SituacaoAtual,StDisciplinaDispensada,IdAlunoCurso,DataMatricula,IdUsuarioMatricula,DataTrancamento,IdUsuarioTrancamento,IdMotivoTrancamento,ComentarioTrancamento,IdSituacaoAlunoDisciplina,NotaFinal,Faltas,ProblemaAutorizadoMatricula,IdUsuarioAutorizacaoMatricula,JustificativaAutorizacaoMatricula,StGoogleEdu_Sincronizado,GoogleForEducation_LogProcessamento
4,580,257,436,C,A,,,297.0,,,,,17040,,,,,,False,
5,580,257,436,C,A,,,297.0,,,,,17041,,,,,,False,
22,580,257,437,C,A,,,297.0,,,,,17042,,,,,,False,
1,490,322,405,C,A,,,297.0,,,,,17051,,,,,,False,
4,490,322,405,C,A,,,297.0,,,,,17052,,,,,,False,
5,490,322,405,C,A,,,297.0,,,,,17053,,,,,,False,
21,490,322,405,C,A,,,297.0,,,,,17054,,,,,,False,
1,583,421,436,C,A,,,297.0,,,,,17063,,,,,,False,
4,583,421,436,C,A,,,297.0,,,,,17064,,,,,,False,
5,583,421,436,C,A,,,297.0,,,,,17065,,,,,,False,
22,583,421,436,C,A,,,297.0,,,,,17066,,,,,,False,
1,582,590,437,C,A,,,297.0,,,,,17067,,,,,,False,
4,582,590,437,C,A,,,297.0,,,,,17068,,,,,,False,
5,582,590,437,C,A,,,297.0,,,,,17069,,,,,,False,
22,582,590,437,C,A,,,297.0,,,,,17070,,,,,,False,
1,582,233,450,C,A,,,297.0,,,,,17071,,,,,,False,
4,582,233,450,C,A,,,297.0,,,,,17072,,,,,,False,
5,582,233,450,C,A,,,297.0,,,,,17073,,,,,,False,
22,582,233,444,C,A,,,297.0,,,,,17074,,,,,,False,
1,554,270,405,C,A,,,297.0,,,,,17075,,,,,,False,
4,554,270,405,C,A,,,297.0,,,,,17076,,,,,,False,
5,554,270,405,C,A,,,297.0,,,,,17077,,,,,,False,
21,554,270,405,C,A,,,297.0,,,,,17078,,,,,,False,
1,554,1040,395,C,A,,,297.0,,,,,17083,,,,,,False,
4,554,1040,394,C,A,,,297.0,,,,,17084,,,,,,False,
5,554,1040,394,C,A,,,297.0,,,,,17085,,,,,,False,
21,554,1040,394,C,A,,,297.0,,,,,17086,,,,,,False,
1,523,272,405,C,A,,,297.0,,,,,17087,,,,,,False,
4,523,272,405,C,A,,,297.0,,,,,17088,,,,,,False,
5,523,272,405,C,A,,,297.0,,,,,17089,,,,,,False,
21,523,272,405,C,A,,,297.0,,,,,17090,,,,,,False,
1,582,310,450,C,A,,,297.0,,,,,17091,,,,,,False,
4,582,310,450,C,A,,,297.0,,,,,17092,,,,,,False,
5,582,310,450,C,A,,,297.0,,,,,17093,,,,,,False,
22,582,310,444,C,A,,,297.0,,,,,17094,,,,,,False,
1,493,239,405,C,A,,,297.0,,,,,17095,,,,,,False,
4,493,239,405,C,A,,,297.0,,,,,17096,,,,,,False,
5,493,239,405,C,A,,,297.0,,,,,17097,,,,,,False,
21,493,239,405,C,A,,,297.0,,,,,17098,,,,,,False,
1,554,269,405,C,A,,,297.0,,,,,17099,,,,,,False,
4,554,269,405,C,A,,,297.0,,,,,17100,,,,,,False,
5,554,269,405,C,A,,,297.0,,,,,17101,,,,,,False,
21,554,269,405,C,A,,,297.0,,,,,17102,,,,,,False,
1,554,1184,405,C,A,,,297.0,,,,,17103,,,,,,False,
4,554,1184,405,C,A,,,297.0,,,,,17104,,,,,,False,
5,554,1184,405,C,A,,,297.0,,,,,17105,,,,,,False,
21,554,1184,405,C,A,,,297.0,,,,,17106,,,,,,False,
1,582,1192,437,C,A,,,297.0,,,,,17111,,,,,,False,
4,582,1192,437,C,A,,,297.0,,,,,17112,,,,,,False,
5,582,1192,437,C,A,,,297.0,,,,,17113,,,,,,False,
22,582,1192,437,C,A,,,297.0,,,,,17114,,,,,,False,
1,582,781,450,C,A,,,297.0,,,,,17115,,,,,,False,
4,582,781,450,C,A,,,297.0,,,,,17116,,,,,,False,
5,582,781,450,C,A,,,297.0,,,,,17117,,,,,,False,
22,582,781,444,C,A,,,297.0,,,,,17118,,,,,,False,
1,502,506,436,C,A,,,297.0,,,,,17123,,,,,,False,
4,502,506,437,C,A,,,297.0,,,,,17124,,,,,,False,
5,502,506,436,C,A,,,297.0,,,,,17125,,,,,,False,
22,502,506,437,C,A,,,297.0,,,,,17126,,,,,,False,
1,502,508,450,C,A,,,297.0,,,,,17127,,,,,,False,
4,502,508,450,C,A,,,297.0,,,,,17128,,,,,,False,
5,502,508,450,C,A,,,297.0,,,,,17129,,,,,,False,
22,502,508,444,C,A,,,297.0,,,,,17130,,,,,,False,
1,520,347,436,C,A,,,297.0,,,,,17135,,,,,,False,
4,520,347,436,C,A,,,297.0,,,,,17136,,,,,,False,
5,520,347,436,C,A,,,297.0,,,,,17137,,,,,,False,
22,520,347,436,C,A,,,297.0,,,,,17138,,,,,,False,
1,511,1117,360,C,A,,,15.0,,,,,17146,,,,,,False,
4,511,1117,360,C,A,,,15.0,,,,,17147,,,,,,False,
16,511,1117,360,C,A,,,15.0,,,,,17148,,,,,,False,
1,578,404,390,C,A,,,15.0,,,,,17152,,,,,,False,
4,578,404,390,C,A,,,15.0,,,,,17153,,,,,,False,
24,578,404,390,C,A,,,15.0,,,,,17154,,,,,,False,
1,578,470,390,C,A,,,15.0,,,,,17155,,,,,,False,
4,578,470,390,C,A,,,15.0,,,,,17156,,,,,,False,
24,578,470,390,C,A,,,15.0,,,,,17157,,,,,,False,
1,471,986,364,C,A,,,15.0,,,,,17158,,,,,,False,
4,471,986,364,C,A,,,15.0,,,,,17159,,,,,,False,
19,471,986,364,C,A,,,15.0,,,,,17160,,,,,,False,
1,472,1198,361,C,A,,,15.0,,,,,17161,,,,,,False,
4,472,1198,362,C,A,,,15.0,,,,,17162,,,,,,False,
19,472,1198,362,C,A,,,15.0,,,,,17163,,,,,,False,
1,551,487,390,C,A,,,15.0,,,,,17167,,,,,,False,
4,551,487,390,C,A,,,15.0,,,,,17168,,,,,,False,
24,551,487,390,C,A,,,15.0,,,,,17169,,,,,,False,
1,519,1223,375,C,A,,,15.0,,,,,17176,,,,,,False,
4,519,1223,375,C,A,,,15.0,,,,,17177,,,,,,False,
19,519,1223,375,C,A,,,15.0,,,,,17178,,,,,,False,
1,477,196,379,C,A,,,15.0,,,,,17179,,,,,,False,
4,477,196,379,C,A,,,15.0,,,,,17180,,,,,,False,
24,477,196,379,C,A,,,15.0,,,,,17181,,,,,,False,
1,491,331,405,C,A,,,15.0,,,,,17185,,,,,,False,
4,491,331,405,C,A,,,15.0,,,,,17186,,,,,,False,
5,491,331,405,C,A,,,15.0,,,,,17187,,,,,,False,
21,491,331,405,C,A,,,15.0,,,,,17188,,,,,,False,
1,483,742,387,C,A,,,,,,,,17196,,,,,,False,
4,483,742,390,C,A,,,,,,,,17197,,,,,,False,
24,483,742,390,C,A,,,,,,,,17198,,,,,,False,
1,551,1008,379,C,A,,,15.0,,,,,17199,,,,,,False,
4,551,1008,379,C,A,,,15.0,,,,,17200,,,,,,False,
24,551,1008,379,C,A,,,15.0,,,,,17201,,,,,,False,
1,483,1096,387,C,A,,,15.0,,,,,17202,,,,,,False,
4,483,1096,390,C,A,,,15.0,,,,,17203,,,,,,False,
24,483,1096,390,C,A,,,15.0,,,,,17204,,,,,,False,
1,580,549,450,C,A,,,15.0,,,,,17205,,,,,,False,
4,580,549,450,C,A,,,15.0,,,,,17206,,,,,,False,
5,580,549,450,C,A,,,15.0,,,,,17207,,,,,,False,
22,580,549,444,C,A,,,15.0,,,,,17208,,,,,,False,
1,488,1124,397,C,A,,,15.0,,,,,17209,,,,,,False,
4,488,1124,397,C,A,,,15.0,,,,,17210,,,,,,False,
5,488,1124,397,C,A,,,15.0,,,,,17211,,,,,,False,
21,488,1124,397,C,A,,,15.0,,,,,17212,,,,,,False,
1,580,887,450,C,A,,,15.0,,,,,17213,,,,,,False,
4,580,887,450,C,A,,,15.0,,,,,17214,,,,,,False,
5,580,887,450,C,A,,,15.0,,,,,17215,,,,,,False,
22,580,887,444,C,A,,,15.0,,,,,17216,,,,,,False,
1,487,1304,394,C,A,,,15.0,,,,,17217,,,,,,False,
4,487,1304,394,C,A,,,15.0,,,,,17218,,,,,,False,
5,487,1304,394,C,A,,,15.0,,,,,17219,,,,,,False,
21,487,1304,394,C,A,,,15.0,,,,,17220,,,,,,False,
1,581,446,450,C,A,,,15.0,,,,,17221,,,,,,False,
4,581,446,450,C,A,,,15.0,,,,,17222,,,,,,False,
5,581,446,450,C,A,,,15.0,,,,,17223,,,,,,False,
22,581,446,444,C,A,,,15.0,,,,,17224,,,,,,False,
1,497,423,427,C,A,,,15.0,,,,,17229,,,,,,False,
4,497,423,427,C,A,,,15.0,,,,,17230,,,,,,False,
5,497,423,427,C,A,,,15.0,,,,,17231,,,,,,False,
23,497,423,424,C,A,,,15.0,,,,,17232,,,,,,False,
1,497,171,435,C,A,,,15.0,,,,,17233,,,,,,False,
4,497,171,435,C,A,,,15.0,,,,,17234,,,,,,False,
5,497,171,435,C,A,,,15.0,,,,,17235,,,,,,False,
23,497,171,424,C,A,,,15.0,,,,,17236,,,,,,False,
1,498,499,435,C,A,,,15.0,,,,,17237,,,,,,False,
4,498,499,435,C,A,,,15.0,,,,,17238,,,,,,False,
5,498,499,435,C,A,,,15.0,,,,,17239,,,,,,False,
23,498,499,421,C,A,,,15.0,,,,,17240,,,,,,False,
1,497,1218,435,C,A,,,15.0,,,,,17241,,,,,,False,
4,497,1218,435,C,A,,,15.0,,,,,17242,,,,,,False,
5,497,1218,435,C,A,,,15.0,,,,,17243,,,,,,False,
23,497,1218,424,C,A,,,15.0,,,,,17244,,,,,,False,
1,497,307,421,C,A,,,15.0,,,,,17245,,,,,,False,
4,497,307,422,C,A,,,15.0,,,,,17246,,,,,,False,
5,497,307,421,C,A,,,15.0,,,,,17247,,,,,,False,
23,497,307,422,C,A,,,15.0,,,,,17248,,,,,,False,
1,506,584,466,C,A,,,15.0,,,,,17249,,,,,,False,
4,506,584,466,C,A,,,15.0,,,,,17250,,,,,,False,
5,506,584,466,C,A,,,15.0,,,,,17251,,,,,,False,
25,506,584,466,C,A,,,15.0,,,,,17252,,,,,,False,
1,585,158,465,C,A,,,15.0,,,,,17261,,,,,,False,
4,585,158,465,C,A,,,15.0,,,,,17262,,,,,,False,
5,585,158,465,C,A,,,15.0,,,,,17263,,,,,,False,
17,585,158,451,C,D,,,15.0,,,,,17264,,,,,,False,
1,498,1150,424,C,A,,,15.0,,,,,17265,,,,,,False,
4,498,1150,424,C,A,,,15.0,,,,,17266,,,,,,False,
5,498,1150,427,C,A,,,15.0,,,,,17267,,,,,,False,
23,498,1150,421,C,A,,,15.0,,,,,17268,,,,,,False,
1,505,109,467,C,A,,,15.0,,,,,17273,,,,,,False,
4,505,109,466,C,A,,,15.0,,,,,17274,,,,,,False,
5,505,109,466,C,A,,,15.0,,,,,17275,,,,,,False,
25,505,109,466,C,A,,,15.0,,,,,17276,,,,,,False,
1,505,1161,467,C,A,,,15.0,,,,,17281,,,,,,False,
4,505,1161,466,C,A,,,15.0,,,,,17282,,,,,,False,
5,505,1161,466,C,A,,,15.0,,,,,17283,,,,,,False,
25,505,1161,466,C,A,,,15.0,,,,,17284,,,,,,False,
1,505,1174,467,C,A,,,15.0,,,,,17285,,,,,,False,
4,505,1174,466,C,A,,,15.0,,,,,17286,,,,,,False,
5,505,1174,466,C,A,,,15.0,,,,,17287,,,,,,False,
25,505,1174,466,C,A,,,15.0,,,,,17288,,,,,,False,
1,506,77,466,C,A,,,15.0,,,,,17289,,,,,,False,
4,506,77,466,C,A,,,15.0,,,,,17290,,,,,,False,
5,506,77,466,C,A,,,15.0,,,,,17291,,,,,,False,
25,506,77,466,C,A,,,15.0,,,,,17292,,,,,,False,
1,509,910,347,C,A,,,,,,,,17293,,,,,,False,
4,509,910,346,C,A,,,,,,,,17294,,,,,,False,
16,509,910,347,C,A,,,,,,,,17295,,,,,,False,
1,468,382,362,C,A,,,15.0,,,,,17299,,,,,,False,
4,468,382,362,C,A,,,15.0,,,,,17300,,,,,,False,
19,468,382,362,C,A,,,15.0,,,,,17301,,,,,,False,
1,470,1272,367,C,A,,,15.0,,,,,17302,,,,,,False,
4,470,1272,367,C,A,,,15.0,,,,,17303,,,,,,False,
19,470,1272,367,C,A,,,15.0,,,,,17304,,,,,,False,
1,474,502,362,C,A,,,15.0,,,,,17305,,,,,,False,
4,474,502,362,C,A,,,15.0,,,,,17306,,,,,,False,
19,474,502,362,C,A,,,15.0,,,,,17307,,,,,,False,
1,493,1195,391,C,A,,,15.0,,,,,17308,,,,,,False,
4,493,1195,391,C,A,,,15.0,,,,,17309,,,,,,False,
5,493,1195,391,C,A,,,15.0,,,,,17310,,,,,,False,
21,493,1195,392,C,A,,,15.0,,,,,17311,,,,,,False,
1,554,995,405,C,A,,,15.0,,,,,17312,,,,,,False,
4,554,995,405,C,A,,,15.0,,,,,17313,,,,,,False,
5,554,995,405,C,A,,,15.0,,,,,17314,,,,,,False,
21,554,995,405,C,A,,,15.0,,,,,17315,,,,,,False,
1,497,165,435,C,A,,,15.0,,,,,17316,,,,,,False,
4,497,165,435,C,A,,,15.0,,,,,17317,,,,,,False,
5,497,165,435,C,A,,,15.0,,,,,17318,,,,,,False,
23,497,165,424,C,A,,,15.0,,,,,17319,,,,,,False,
1,459,932,360,C,A,,,15.0,,,,,17326,,,,,,False,
4,459,932,360,C,A,,,15.0,,,,,17327,,,,,,False,
16,459,932,360,C,A,,,15.0,,,,,17328,,,,,,False,
1,465,644,346,C,A,,,15.0,,,,,17329,,,,,,False,
4,465,644,346,C,A,,,15.0,,,,,17330,,,,,,False,
16,465,644,347,C,A,,,15.0,,,,,17331,,,,,,False,
1,490,1027,399,C,A,,,,,,,,17332,,,,,,False,
4,490,1027,399,C,A,,,,,,,,17333,,,,,,False,
5,490,1027,399,C,A,,,,,,,,17334,,,,,,False,
21,490,1027,399,C,A,,,,,,,,17335,,,,,,False,
1,490,1109,405,C,A,,,,,,,,17336,,,,,,False,
4,490,1109,405,C,A,,,,,,,,17337,,,,,,False,
5,490,1109,405,C,A,,,,,,,,17338,,,,,,False,
21,490,1109,405,C,A,,,,,,,,17339,,,,,,False,
1,490,340,405,C,A,,,,,,,,17340,,,,,,False,
4,490,340,405,C,A,,,,,,,,17341,,,,,,False,
5,490,340,405,C,A,,,,,,,,17342,,,,,,False,
21,490,340,405,C,A,,,,,,,,17343,,,,,,False,
1,490,329,391,C,A,,,,,,,,17348,,,,,,False,
4,490,329,392,C,A,,,,,,,,17349,,,,,,False,
5,490,329,391,C,A,,,,,,,,17350,,,,,,False,
21,490,329,392,C,A,,,,,,,,17351,,,,,,False,
1,513,716,360,C,A,,,15.0,,,,,17352,,,,,,False,
4,513,716,360,C,A,,,15.0,,,,,17353,,,,,,False,
16,513,716,360,C,A,,,15.0,,,,,17354,,,,,,False,
1,549,665,360,C,A,,,15.0,,,,,17355,,,,,,False,
4,549,665,360,C,A,,,15.0,,,,,17356,,,,,,False,
16,549,665,360,C,A,,,15.0,,,,,17357,,,,,,False,
1,466,1028,375,C,A,,,15.0,,,,,17361,,,,,,False,
4,466,1028,375,C,A,,,15.0,,,,,17362,,,,,,False,
19,466,1028,375,C,A,,,15.0,,,,,17363,,,,,,False,
1,513,1060,360,C,A,,,15.0,,,,,17364,,,,,,False,
4,513,1060,360,C,A,,,15.0,,,,,17365,,,,,,False,
16,513,1060,360,C,A,,,15.0,,,,,17366,,,,,,False,
1,457,1062,360,C,A,,,15.0,,,,,17367,,,,,,False,
4,457,1062,360,C,A,,,15.0,,,,,17368,,,,,,False,
16,457,1062,360,C,A,,,15.0,,,,,17369,,,,,,False,
1,514,1050,352,C,A,,,15.0,,,,,17370,,,,,,False,
4,514,1050,352,C,A,,,15.0,,,,,17371,,,,,,False,
16,514,1050,352,C,A,,,15.0,,,,,17372,,,,,,False,
1,460,1121,346,C,A,,,15.0,,,,,17373,,,,,,False,
4,460,1121,346,C,A,,,15.0,,,,,17374,,,,,,False,
16,460,1121,346,C,A,,,15.0,,,,,17375,,,,,,False,
1,460,1084,360,C,A,,,15.0,,,,,17376,,,,,,False,
4,460,1084,360,C,A,,,15.0,,,,,17377,,,,,,False,
16,460,1084,360,C,A,,,15.0,,,,,17378,,,,,,False,
1,466,696,375,C,A,,,15.0,,,,,17382,,,,,,False,
4,466,696,375,C,A,,,15.0,,,,,17383,,,,,,False,
19,466,696,375,C,A,,,15.0,,,,,17384,,,,,,False,
1,472,1103,362,C,A,,,15.0,,,,,17391,,,,,,False,
4,472,1103,362,C,A,,,15.0,,,,,17392,,,,,,False,
19,472,1103,362,C,A,,,15.0,,,,,17393,,,,,,False,
1,478,1019,390,C,A,,,15.0,,,,,17394,,,,,,False,
4,478,1019,390,C,A,,,15.0,,,,,17395,,,,,,False,
24,478,1019,390,C,A,,,15.0,,,,,17396,,,,,,False,
1,477,363,390,C,A,,,15.0,,,,,17397,,,,,,False,
4,477,363,390,C,A,,,15.0,,,,,17398,,,,,,False,
24,477,363,390,C,A,,,15.0,,,,,17399,,,,,,False,
1,490,344,405,C,A,,,15.0,,,,,17400,,,,,,False,
4,490,344,405,C,A,,,15.0,,,,,17401,,,,,,False,
5,490,344,405,C,A,,,15.0,,,,,17402,,,,,,False,
21,490,344,405,C,A,,,15.0,,,,,17403,,,,,,False,
1,523,300,405,C,A,,,15.0,,,,,17404,,,,,,False,
4,523,300,405,C,A,,,15.0,,,,,17405,,,,,,False,
5,523,300,405,C,A,,,15.0,,,,,17406,,,,,,False,
21,523,300,405,C,A,,,15.0,,,,,17407,,,,,,False,
1,554,226,405,C,A,,,15.0,,,,,17408,,,,,,False,
4,554,226,405,C,A,,,15.0,,,,,17409,,,,,,False,
5,554,226,405,C,A,,,15.0,,,,,17410,,,,,,False,
21,554,226,405,C,A,,,15.0,,,,,17411,,,,,,False,
1,483,1122,376,C,A,,,15.0,,,,,17412,,,,,,False,
4,483,1122,376,C,A,,,15.0,,,,,17413,,,,,,False,
24,483,1122,376,C,A,,,15.0,,,,,17414,,,,,,False,
1,525,333,436,C,A,,,15.0,,,,,17415,,,,,,False,
4,525,333,436,C,A,,,15.0,,,,,17416,,,,,,False,
5,525,333,436,C,A,,,15.0,,,,,17417,,,,,,False,
22,525,333,437,C,A,,,15.0,,,,,17418,,,,,,False,
1,583,1077,450,C,A,,,15.0,,,,,17419,,,,,,False,
4,583,1077,450,C,A,,,15.0,,,,,17420,,,,,,False,
5,583,1077,450,C,A,,,15.0,,,,,17421,,,,,,False,
22,583,1077,444,C,A,,,15.0,,,,,17422,,,,,,False,
1,582,1025,450,C,A,,,15.0,,,,,17427,,,,,,False,
4,582,1025,450,C,A,,,15.0,,,,,17428,,,,,,False,
5,582,1025,450,C,A,,,15.0,,,,,17429,,,,,,False,
22,582,1025,444,C,A,,,15.0,,,,,17430,,,,,,False,
1,596,172,432,C,A,,,15.0,,,,,17431,,,,,,False,
4,596,172,435,C,A,,,15.0,,,,,17432,,,,,,False,
5,596,172,435,C,A,,,15.0,,,,,17433,,,,,,False,
23,596,172,424,C,A,,,15.0,,,,,17434,,,,,,False,
1,596,996,432,C,A,,,15.0,,,,,17447,,,,,,False,
4,596,996,435,C,A,,,15.0,,,,,17448,,,,,,False,
5,596,996,435,C,A,,,15.0,,,,,17449,,,,,,False,
23,596,996,424,C,A,,,15.0,,,,,17450,,,,,,False,
1,596,355,422,C,A,,,15.0,,,,,17451,,,,,,False,
4,596,355,422,C,A,,,15.0,,,,,17452,,,,,,False,
5,596,355,422,C,A,,,15.0,,,,,17453,,,,,,False,
23,596,355,422,C,A,,,15.0,,,,,17454,,,,,,False,
1,499,930,435,C,A,,,15.0,,,,,17455,,,,,,False,
4,499,930,435,C,A,,,15.0,,,,,17456,,,,,,False,
5,499,930,435,C,A,,,15.0,,,,,17457,,,,,,False,
23,499,930,422,C,D,,,15.0,,,,,17458,,,,,,False,
1,467,679,375,C,A,,,15.0,,,,,17467,,,,,,False,
4,467,679,375,C,A,,,15.0,,,,,17468,,,,,,False,
19,467,679,375,C,A,,,15.0,,,,,17469,,,,,,False,
1,468,654,375,C,A,,,15.0,,,,,17470,,,,,,False,
4,468,654,375,C,A,,,15.0,,,,,17471,,,,,,False,
19,468,654,375,C,A,,,15.0,,,,,17472,,,,,,False,
1,468,560,362,C,A,,,,,,,,17473,,,,,,False,
4,468,560,362,C,A,,,,,,,,17474,,,,,,False,
19,468,560,362,C,A,,,,,,,,17475,,,,,,False,
1,467,1255,361,C,A,,,15.0,,,,,17476,,,,,,False,
4,467,1255,361,C,A,,,15.0,,,,,17477,,,,,,False,
19,467,1255,361,C,A,,,15.0,,,,,17478,,,,,,False,
1,478,952,390,C,A,,,15.0,,,,,17479,,,,,,False,
4,478,952,390,C,A,,,15.0,,,,,17480,,,,,,False,
24,478,952,390,C,A,,,15.0,,,,,17481,,,,,,False,
1,578,971,390,C,A,,,15.0,,,,,17482,,,,,,False,
4,578,971,390,C,A,,,15.0,,,,,17483,,,,,,False,
24,578,971,390,C,A,,,15.0,,,,,17484,,,,,,False,
1,477,1172,377,C,A,,,,,,,,17491,,,,,,False,
4,477,1172,377,C,A,,,,,,,,17492,,,,,,False,
24,477,1172,377,C,A,,,,,,,,17493,,,,,,False,
1,510,1275,349,C,A,,,15.0,,,,,17498,,,,,,False,
4,510,1275,349,C,A,,,15.0,,,,,17499,,,,,,False,
16,510,1275,349,C,A,,,15.0,,,,,17500,,,,,,False,
1,519,761,375,C,A,,,15.0,,,,,17504,,,,,,False,
4,519,761,375,C,A,,,15.0,,,,,17505,,,,,,False,
19,519,761,375,C,A,,,15.0,,,,,17506,,,,,,False,
1,467,1277,361,C,A,,,,,,,,17510,,,,,,False,
4,467,1277,361,C,A,,,,,,,,17511,,,,,,False,
19,467,1277,362,C,A,,,,,,,,17512,,,,,,False,
1,578,462,382,C,A,,,15.0,,,,,17513,,,,,,False,
4,578,462,382,C,A,,,15.0,,,,,17514,,,,,,False,
24,578,462,382,C,A,,,15.0,,,,,17515,,,,,,False,
1,483,689,387,C,A,,,15.0,,,,,17519,,,,,,False,
4,483,689,390,C,A,,,15.0,,,,,17520,,,,,,False,
24,483,689,390,C,A,,,15.0,,,,,17521,,,,,,False,
1,472,817,367,C,A,,,15.0,,,,,17522,,,,,,False,
4,472,817,367,C,A,,,15.0,,,,,17523,,,,,,False,
19,472,817,367,C,A,,,15.0,,,,,17524,,,,,,False,
1,489,205,397,C,A,,,15.0,,,,,17525,,,,,,False,
4,489,205,397,C,A,,,15.0,,,,,17526,,,,,,False,
5,489,205,397,C,A,,,15.0,,,,,17527,,,,,,False,
21,489,205,397,C,A,,,15.0,,,,,17528,,,,,,False,
1,490,325,405,C,A,,,15.0,,,,,17529,,,,,,False,
4,490,325,405,C,A,,,15.0,,,,,17530,,,,,,False,
5,490,325,405,C,A,,,15.0,,,,,17531,,,,,,False,
21,490,325,405,C,A,,,15.0,,,,,17532,,,,,,False,
1,554,1227,405,C,A,,,15.0,,,,,17533,,,,,,False,
4,554,1227,405,C,A,,,15.0,,,,,17534,,,,,,False,
5,554,1227,405,C,A,,,15.0,,,,,17535,,,,,,False,
21,554,1227,405,C,A,,,15.0,,,,,17536,,,,,,False,
1,579,348,402,C,A,,,15.0,,,,,17537,,,,,,False,
4,579,348,405,C,A,,,15.0,,,,,17538,,,,,,False,
5,579,348,405,C,A,,,15.0,,,,,17539,,,,,,False,
21,579,348,405,C,A,,,15.0,,,,,17540,,,,,,False,
1,579,573,402,C,A,,,15.0,,,,,17541,,,,,,False,
4,579,573,405,C,A,,,15.0,,,,,17542,,,,,,False,
5,579,573,405,C,A,,,15.0,,,,,17543,,,,,,False,
21,579,573,405,C,A,,,15.0,,,,,17544,,,,,,False,
1,485,191,390,C,A,,,15.0,,,,,17545,,,,,,False,
4,485,191,390,C,A,,,15.0,,,,,17546,,,,,,False,
24,485,191,390,C,A,,,15.0,,,,,17547,,,,,,False,
1,485,1288,376,C,A,,,15.0,,,,,17548,,,,,,False,
4,485,1288,377,C,A,,,15.0,,,,,17549,,,,,,False,
24,485,1288,377,C,A,,,15.0,,,,,17550,,,,,,False,
1,579,572,402,C,A,,,15.0,,,,,17551,,,,,,False,
4,579,572,405,C,A,,,15.0,,,,,17552,,,,,,False,
5,579,572,405,C,A,,,15.0,,,,,17553,,,,,,False,
21,579,572,405,C,A,,,15.0,,,,,17554,,,,,,False,
1,485,211,382,C,A,,,15.0,,,,,17558,,,,,,False,
4,485,211,382,C,A,,,15.0,,,,,17559,,,,,,False,
24,485,211,382,C,A,,,15.0,,,,,17560,,,,,,False,
1,485,320,390,C,A,,,15.0,,,,,17561,,,,,,False,
4,485,320,390,C,A,,,15.0,,,,,17562,,,,,,False,
24,485,320,390,C,A,,,15.0,,,,,17563,,,,,,False,
1,580,1167,450,C,A,,,15.0,,,,,17564,,,,,,False,
4,580,1167,450,C,A,,,15.0,,,,,17565,,,,,,False,
5,580,1167,450,C,A,,,15.0,,,,,17566,,,,,,False,
22,580,1167,444,C,A,,,15.0,,,,,17567,,,,,,False,
1,502,451,445,C,A,,,15.0,,,,,17568,,,,,,False,
4,502,451,444,C,A,,,15.0,,,,,17569,,,,,,False,
5,502,451,444,C,A,,,15.0,,,,,17570,,,,,,False,
22,502,451,444,C,A,,,15.0,,,,,17571,,,,,,False,
1,523,209,395,C,A,,,15.0,,,,,17572,,,,,,False,
4,523,209,394,C,A,,,15.0,,,,,17573,,,,,,False,
5,523,209,394,C,A,,,15.0,,,,,17574,,,,,,False,
21,523,209,394,C,A,,,15.0,,,,,17575,,,,,,False,
1,523,210,395,C,A,,,15.0,,,,,17576,,,,,,False,
4,523,210,394,C,A,,,15.0,,,,,17577,,,,,,False,
5,523,210,394,C,A,,,15.0,,,,,17578,,,,,,False,
21,523,210,394,C,A,,,15.0,,,,,17579,,,,,,False,
1,504,107,465,C,A,,,15.0,,,,,17580,,,,,,False,
4,504,107,465,C,A,,,15.0,,,,,17581,,,,,,False,
5,504,107,465,C,A,,,15.0,,,,,17582,,,,,,False,
17,504,107,452,C,D,,,15.0,,,,,17583,,,,,,False,
1,596,435,421,C,A,,,15.0,,,,,17587,,,,,,False,
4,596,435,421,C,A,,,15.0,,,,,17588,,,,,,False,
5,596,435,421,C,A,,,15.0,,,,,17589,,,,,,False,
23,596,435,422,C,A,,,15.0,,,,,17590,,,,,,False,
1,596,437,432,C,A,,,15.0,,,,,17591,,,,,,False,
4,596,437,435,C,A,,,15.0,,,,,17592,,,,,,False,
5,596,437,435,C,A,,,15.0,,,,,17593,,,,,,False,
23,596,437,422,C,D,,,15.0,,,,,17594,,,,,,False,
1,480,1216,376,C,A,,,,,,,,17595,,,,,,False,
4,480,1216,377,C,A,,,,,,,,17596,,,,,,False,
24,480,1216,377,C,A,,,,,,,,17597,,,,,,False,
1,596,153,421,C,A,,,15.0,,,,,17598,,,,,,False,
4,596,153,421,C,A,,,15.0,,,,,17599,,,,,,False,
5,596,153,421,C,A,,,15.0,,,,,17600,,,,,,False,
23,596,153,422,C,A,,,15.0,,,,,17601,,,,,,False,
1,596,540,421,C,A,,,15.0,,,,,17602,,,,,,False,
4,596,540,422,C,A,,,15.0,,,,,17603,,,,,,False,
5,596,540,421,C,A,,,15.0,,,,,17604,,,,,,False,
23,596,540,422,C,A,,,15.0,,,,,17605,,,,,,False,
1,596,154,432,C,A,,,15.0,,,,,17606,,,,,,False,
4,596,154,435,C,A,,,15.0,,,,,17607,,,,,,False,
5,596,154,435,C,A,,,15.0,,,,,17608,,,,,,False,
23,596,154,424,C,A,,,15.0,,,,,17609,,,,,,False,
1,505,1147,477,C,A,,,15.0,,,,,17610,,,,,,False,
