IdFaseNota,IdPeriodo,IdSerie,NumeroFase,NomeFase,CabecBoletim,ImprimirBoletimNotaParcial,ImprimirBoletimNPNaoConfirmada,ImprimirBoletimNota,ImprimirBoletimFaltas,StFaseInformada,StCalcularDisciplinaComposta,IdFormulaComposicaoNota,IdFormulaNota,MediaMinimaAprovacao,ValorArredondamentoMedia,IdFormulaAprovacao,IdFormulaFalta,IdFaseNotaAprovacao,IdFaseNotaReprovacao,DataInicioExibicao,NumeroOrdemExibicao,NumeroSemanasLetivas,StCalcularSituacaoGeral,IdFormulaAprovacaoFrequencia,ValorNotaMaxima,DataInicialPeriodoAula,DataFinalPeriodoAula,StCalcDiscCompUtilizaFormulaFN,DataLimiteDigitacaoNota,NumeroDiasLetivos,StDispensarNotaAutomatica,TipoDispensaAutomatica,StConfirmarDispensaAutomatica,SituacaoReprovadoFrequencia,SituacaoAprovado,SituacaoReprovado,StFaseNotaSempreCalcular,TipoInformada,StPermiteProfessorImportarPadraoAvaliacao,StPermiteProfessorInserirEditarAvaliacao,StPermiteProfessorInserirBloco
695,6,45,5,P2,P2,False,False,True,True,True,False,58.0,,,,65.0,,696.0,696.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
696,6,45,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,80.0,,,71.0,,697.0,697.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
697,6,45,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,90.0,,,,66.0,,698.0,698.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
698,6,45,8,P3,P3,False,False,True,False,True,False,58.0,,,,72.0,,699.0,699.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
699,6,45,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,700.0,700.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
700,6,45,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,701.0,701.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
701,6,45,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,702.0,702.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
702,6,45,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,58.0,,,,76.0,,703.0,703.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
703,6,45,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,68.0,,,77.0,,704.0,704.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
704,6,45,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,69.0,,,78.0,,705.0,705.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
705,6,45,15,PROGRESSÃO,PROG,False,False,False,False,True,False,58.0,,,,70.0,,878.0,878.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
706,6,46,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,58.0,,,,61.0,,707.0,707.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
707,6,46,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,59.0,,,,62.0,,708.0,708.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
708,6,46,3,P1,P1,False,False,True,True,True,False,58.0,,,,63.0,,709.0,709.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
709,6,46,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,59.0,,,,64.0,,710.0,710.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
710,6,46,5,P2,P2,False,False,True,True,True,False,58.0,,,,65.0,,711.0,711.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
711,6,46,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,80.0,,,71.0,,712.0,712.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
712,6,46,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,90.0,,,,66.0,,713.0,713.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
713,6,46,8,P3,P3,False,False,True,False,True,False,58.0,,,,72.0,,714.0,714.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
714,6,46,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,715.0,715.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
715,6,46,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,716.0,716.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
716,6,46,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,717.0,717.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
717,6,46,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,58.0,,,,76.0,,718.0,718.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
718,6,46,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,68.0,,,77.0,,719.0,719.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
719,6,46,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,69.0,,,78.0,,720.0,720.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
720,6,46,15,PROGRESSÃO,PROG,False,False,False,False,True,False,58.0,,,,70.0,,879.0,879.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
721,6,47,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,58.0,,,,61.0,,722.0,722.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
722,6,47,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,59.0,,,,62.0,,723.0,723.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
723,6,47,3,P1,P1,False,False,True,True,True,False,58.0,,,,63.0,,724.0,724.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
724,6,47,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,59.0,,,,64.0,,725.0,725.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
725,6,47,5,P2,P2,False,False,True,True,True,False,58.0,,,,65.0,,726.0,726.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
726,6,47,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,80.0,,,71.0,,727.0,727.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
727,6,47,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,90.0,,,,66.0,,728.0,728.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
728,6,47,8,P3,P3,False,False,True,False,True,False,58.0,,,,72.0,,729.0,729.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
729,6,47,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,730.0,730.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
730,6,47,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,731.0,731.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
731,6,47,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,732.0,732.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
732,6,47,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,58.0,,,,76.0,,733.0,733.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
733,6,47,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,68.0,,,77.0,,734.0,734.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
734,6,47,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,69.0,,,78.0,,735.0,735.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
735,6,47,15,PROGRESSÃO,PROG,False,False,False,False,True,False,58.0,,,,70.0,,880.0,880.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
736,6,48,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,58.0,,,,61.0,,737.0,737.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
737,6,48,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,59.0,,,,62.0,,738.0,738.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
738,6,48,3,P1,P1,False,False,True,True,True,False,58.0,,,,63.0,,739.0,739.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
739,6,48,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,59.0,,,,64.0,,740.0,740.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
740,6,48,5,P2,P2,False,False,True,True,True,False,58.0,,,,65.0,,741.0,741.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
741,6,48,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,80.0,,,71.0,,742.0,742.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
742,6,48,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,90.0,,,,66.0,,743.0,743.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
743,6,48,8,P3,P3,False,False,True,False,True,False,58.0,,,,72.0,,744.0,744.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
744,6,48,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,745.0,745.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
745,6,48,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,746.0,746.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
746,6,48,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,747.0,747.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
747,6,48,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,58.0,,,,76.0,,748.0,748.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
748,6,48,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,68.0,,,77.0,,749.0,749.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
749,6,48,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,69.0,,,78.0,,750.0,750.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
750,6,48,15,PROGRESSÃO,PROG,False,False,False,False,True,False,58.0,,,,70.0,,881.0,881.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
751,6,49,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,58.0,,,,61.0,,752.0,752.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
752,6,49,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,59.0,,,,62.0,,753.0,753.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
753,6,49,3,P1,P1,False,False,True,True,True,False,58.0,,,,63.0,,754.0,754.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
754,6,49,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,59.0,,,,64.0,,755.0,755.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
755,6,49,5,P2,P2,False,False,True,True,True,False,58.0,,,,65.0,,756.0,756.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
756,6,49,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,80.0,,,71.0,,757.0,757.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
757,6,49,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,90.0,,,,66.0,,758.0,758.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
758,6,49,8,P3,P3,False,False,True,False,True,False,58.0,,,,72.0,,759.0,759.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
759,6,49,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,760.0,760.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
760,6,49,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,761.0,761.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
761,6,49,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,762.0,762.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
762,6,49,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,58.0,,,,76.0,,763.0,763.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
763,6,49,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,68.0,,,77.0,,764.0,764.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
764,6,49,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,69.0,,,78.0,,765.0,765.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
765,6,49,15,PROGRESSÃO,PROG,False,False,False,False,True,False,58.0,,,,70.0,,882.0,882.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
766,6,50,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,58.0,,,,61.0,,767.0,767.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
767,6,50,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,59.0,,,,62.0,,768.0,768.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
768,6,50,3,P1,P1,False,False,True,True,True,False,58.0,,,,63.0,,769.0,769.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
769,6,50,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,59.0,,,,64.0,,770.0,770.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
770,6,50,5,P2,P2,False,False,True,True,True,False,58.0,,,,65.0,,771.0,771.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
771,6,50,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,80.0,,,71.0,,772.0,772.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
772,6,50,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,90.0,,,,66.0,,773.0,773.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
773,6,50,8,P3,P3,False,False,True,False,True,False,58.0,,,,72.0,,774.0,774.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
774,6,50,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,775.0,775.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
775,6,50,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,776.0,776.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
776,6,50,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,777.0,777.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
777,6,50,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,58.0,,,,76.0,,778.0,778.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
778,6,50,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,68.0,,,77.0,,779.0,779.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
779,6,50,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,69.0,,,78.0,,780.0,780.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
780,6,50,15,PROGRESSÃO,PROG,False,False,False,False,True,False,58.0,,,,70.0,,883.0,883.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
781,6,51,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,58.0,,,,61.0,,782.0,782.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
782,6,51,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,59.0,,,,62.0,,783.0,783.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
783,6,51,3,P1,P1,False,False,True,True,True,False,58.0,,,,63.0,,784.0,784.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
784,6,51,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,59.0,,,,64.0,,785.0,785.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
785,6,51,5,P2,P2,False,False,True,True,True,False,58.0,,,,65.0,,786.0,786.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
786,6,51,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,80.0,,,71.0,,787.0,787.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
787,6,51,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,90.0,,,,66.0,,788.0,788.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
788,6,51,8,P3,P3,False,False,True,False,True,False,58.0,,,,72.0,,789.0,789.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
789,6,51,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,790.0,790.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
790,6,51,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,791.0,791.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
791,6,51,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,792.0,792.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
792,6,51,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,58.0,,,,76.0,,793.0,793.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
793,6,51,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,68.0,,,77.0,,794.0,794.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
794,6,51,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,69.0,,,78.0,,795.0,795.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
795,6,51,15,PROGRESSÃO,PROG,False,False,False,False,True,False,58.0,,,,70.0,,884.0,884.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
796,6,52,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,58.0,,,,61.0,,797.0,797.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
797,6,52,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,59.0,,,,62.0,,798.0,798.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
798,6,52,3,P1,P1,False,False,True,True,True,False,58.0,,,,63.0,,799.0,799.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
799,6,52,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,59.0,,,,64.0,,800.0,800.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
800,6,52,5,P2,P2,False,False,True,True,True,False,58.0,,,,65.0,,801.0,801.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
801,6,52,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,80.0,,,71.0,,802.0,802.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
802,6,52,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,90.0,,,,66.0,,803.0,803.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
803,6,52,8,P3,P3,False,False,True,False,True,False,58.0,,,,72.0,,804.0,804.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
804,6,52,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,805.0,805.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
805,6,52,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,806.0,806.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
806,6,52,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,807.0,807.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
807,6,52,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,58.0,,,,76.0,,808.0,808.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
808,6,52,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,68.0,,,77.0,,809.0,809.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
809,6,52,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,69.0,,,78.0,,810.0,810.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
810,6,52,15,PROGRESSÃO,PROG,False,False,False,False,True,False,58.0,,,,70.0,,885.0,885.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
811,6,55,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,58.0,,,,61.0,,812.0,812.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
812,6,55,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,59.0,,,,62.0,,813.0,813.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
813,6,55,3,P1,P1,False,False,True,True,True,False,58.0,,,,63.0,,814.0,814.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
814,6,55,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,59.0,,,,64.0,,815.0,815.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
815,6,55,5,P2,P2,False,False,True,True,True,False,58.0,,,,65.0,,816.0,816.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
816,6,55,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,80.0,,,71.0,,817.0,817.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
